2.000000224530214865e+01 5.771000000000000000e+03
2.003208823426148655e+01 5.778745214811430742e+03
2.003526432706339477e+01 5.779515157886744419e+03
2.005321371556323840e+01 5.783877590861345197e+03
2.008836835657372077e+01 5.792477131407868910e+03
2.011163499575854274e+01 5.798209559798375267e+03
2.016835789504620635e+01 5.812324404815953130e+03
2.020282660229825922e+01 5.821000000000000000e+03
2.025036654484194187e+01 5.833090747999037376e+03
2.025650817570488726e+01 5.834663479482633193e+03
2.025957140495969711e+01 5.835448831251936099e+03
2.026110112798597385e+01 5.835841254024722730e+03
2.026262959181487844e+01 5.836233508201259610e+03
2.026901136403035864e+01 5.837872951980803009e+03
2.027219402486650424e+01 5.838691570176271853e+03
2.027378330455820432e+01 5.839100603783760562e+03
2.027457743241945209e+01 5.839305051769019883e+03
2.027537121922167529e+01 5.839509453895870138e+03
2.029182609716848162e+01 5.843756106197040936e+03
2.029672420360038032e+01 5.845023708057446129e+03
2.034193885988929651e+01 5.856801948922146948e+03
2.039573534109031172e+01 5.871000000000000000e+03
2.043412115840790122e+01 5.881256383119759448e+03
2.047168149529989378e+01 5.891395956763047252e+03
2.052627986073655464e+01 5.906322774931001732e+03
2.057916729225079422e+01 5.921000000000000000e+03
2.060075888098104002e+01 5.927055336232162517e+03
2.062206995058724246e+01 5.933068701681323546e+03
2.066386996313673308e+01 5.944971253664713913e+03
2.070460566286282145e+01 5.956711063565764562e+03
2.072926165671555054e+01 5.963885586377381514e+03
2.075353350969763611e+01 5.971000000000000000e+03
2.079626913414235645e+01 5.984097967492593853e+03
2.083855383404310047e+01 5.997145694263439509e+03
2.086897030353445004e+01 6.006585953588864868e+03
2.089915509953383221e+01 6.016000000000000000e+03
2.092179329521404441e+01 6.023090516904660944e+03
2.096999489086134716e+01 6.038274581129143371e+03
2.100329752494983993e+01 6.048834999067952594e+03
2.104143702398937066e+01 6.061000000000000000e+03
2.107620659843381361e+01 6.072156670230864620e+03
2.111066378411582178e+01 6.083276379584152892e+03
2.112823656754788004e+01 6.088971767949280547e+03
2.114572852871641828e+01 6.094657484409988683e+03
2.118047202153881869e+01 6.106000000000000000e+03
2.119750130355599538e+01 6.111583532987353465e+03
2.121445383254865291e+01 6.117157741448922025e+03
2.124813052666536706e+01 6.128278278070941269e+03
2.126530319586213480e+01 6.133973282880642728e+03
2.128239694515526637e+01 6.139658554866933628e+03
