121.098867944 34.6992736093
120.596023328 35.233397683
121.006614691 36.0765822512
121.09312808 35.2155447401
120.811403117 40.9323073277
120.524763161 41.0113426296
120.598703777 40.8069346576
114.186980784 34.5735174713
114.32671257 34.4437635121
115.278736421 34.2749084246
122.589191674 31.3849726451
122.651714614 31.5907883328
122.332379692 31.8472882905
122.79900743 32.0352875261
122.088155824 32.8788115943
122.708506772 31.0604907673
122.077420247 30.8903684068
122.756283156 32.5183551518
121.33945242 32.5134591093
121.724072269 32.7826997015
121.047805989 31.4440852823
121.828989236 31.1654184042
122.316797685 32.5038591572
116.597230073 29.1525248071
118.527103555 30.146289604
117.572754689 30.4476459387
117.721881444 29.863407972
111.617436783 37.5514225154
111.460634464 38.2074753212
112.182464845 38.879630215
113.578709554 37.6044794743
112.800675713 36.9936003617
112.559020445 36.732558799
112.289501025 38.1669959921
113.809796047 37.9881874334
114.175393836 30.134053153
114.932767019 30.5121194811
117.284271652 37.6968060305
117.867939606 36.5510531442
117.71444093 35.2002545111
121.219436601 41.8279740593
119.744302101 39.3266949247
122.126955217 41.2370946886
119.52956276 39.5980922811
115.213115058 27.331618461
115.812106999 27.539491561
115.97808988 27.754057023
114.919288662 26.9750575049
116.353895577 27.562344888
116.255302995 27.8492686108
125.522137869 49.8735987507
129.337082137 43.6189881924
129.759892756 45.1526871752
118.511969003 32.2620957805
125.115178793 44.5997723257
127.358017558 42.3766545882
124.39848824 35.4476642359
122.100889922 36.9905376877
121.316018256 37.1379417849
125.779185047 42.5516061681
126.591587319 42.0413433186
122.289100587 43.395728537
106.500323606 40.6303088292
110.902908178 39.1058404378
110.873017668 38.5986677817
111.79313572 35.4037712986
110.625906199 34.9511108285
112.171748723 34.4706014441
112.36542318 33.828468537
108.87092056 34.2818271225
109.800540403 34.951386457
122.800665314 38.5219650562
121.795052165 39.6541118698
124.255708895 38.7820882262
123.720917728 39.2847440147
125.01833263 38.9979035826
124.450309598 38.8441058613
121.338414772 38.4910834501
124.676105126 39.0125252816
122.767831529 38.107852822
123.548164136 35.1005690578
115.591876387 36.3538783557
113.603657435 36.940284986
116.022226419 39.1605886628
107.205027381 34.2260832439
103.589567942 36.4726330431
110.330262312 31.2949727628
123.905620005 33.1649829932
