  90.504    6.134  394.426
  90.504    6.639  395.657
  90.504    7.143  387.327
  90.504    7.647  409.717
  90.504    8.151  419.717
  90.504    8.655  413.777
  90.504    9.160  410.962
  90.504    9.664  424.218
  90.504   10.168  441.045
  90.504   10.672  443.439
  90.504   11.176  440.381
  90.504   11.681  461.581
  90.504   12.185  474.209
  90.504   12.689  479.523
  90.504   13.193  486.162
  90.504   13.697  490.886
  90.504   14.202  502.285
  90.504   14.706  504.312
  90.504   15.210  490.158
  90.504   15.714  506.599
  90.504   16.218  508.374
  90.504   16.723  501.007
  90.504   17.227  499.608
  90.504   17.731  503.786
  90.504   18.235  505.770
  90.504   18.739  507.414
  90.504   19.244  497.632
  90.504   19.748  502.205
  90.504   20.252  504.537
  90.504   20.756  502.898
  90.504   21.261  499.074
  90.504   21.765  501.633
  90.504   22.269  509.441
  90.504   22.773  498.976
  90.504   23.277  487.862
  90.504   23.782  499.067
  90.504   24.286  501.330
  90.504   24.790  491.107
  90.504   25.294  492.789
  90.504   25.798  496.809
  90.504   26.303  505.314
  90.504   26.807  491.887
  90.504   27.311  491.174
  90.504   27.815  500.780
  90.504   28.319  503.779
  90.504   28.824  484.650
  90.504   29.328  487.414
  90.504   29.832  491.882
  90.504   30.336  501.690
  90.504   30.840  482.510
  90.504   31.345  478.626
  90.504   31.849  485.009
  90.504   32.353  476.608
  90.504   32.857  461.194
  90.504   33.361  456.953
  90.504   33.866  455.855
  90.504   34.370  453.102
  90.504   34.874  423.221
  90.504   35.378  429.606
  90.504   35.882  420.788
  90.504   36.387  405.512
  90.504   36.891  394.207
  90.504   37.395  398.657
  90.504   37.899  395.592
  90.504   38.403  391.377
  90.504   38.908  372.158
  90.504   39.412  373.929
  90.504   39.916  376.381
  90.504   40.420  366.229
  90.504   40.924  353.185
  90.504   41.429  352.880
  90.504   41.933  353.358
  90.504   42.437  344.027
  90.504   42.941  332.176
  90.504   43.445  336.991
  90.504   43.950  340.893
  90.504   44.454  332.871
  90.504   44.958  320.566
  90.504   45.462  324.675
  90.504   45.966  331.728
  90.504   46.471  312.728
  90.504   46.975  304.029
  90.504   47.479  308.020
  90.504   47.983  311.338
  90.504   48.487  295.225
  90.504   48.992  298.296
  90.504   49.496  302.688
  90.504   50.000  309.299
  91.008  -10.000  199.004
  91.008   -9.496  224.964
  91.008   -8.992  244.946
  91.008   -8.487  288.624
  91.008   -7.983  312.287
  91.008   -7.479  324.038
  91.008   -6.975  318.401
  91.008   -6.471  324.078
  91.008   -5.966  331.951
  91.008   -5.462  332.715
  91.008   -4.958  315.711
  91.008   -4.454  332.122
  91.008   -3.950  331.989
  91.008   -3.445  332.138
  91.008   -2.941  321.191
  91.008   -2.437  325.962
  91.008   -1.933  333.768
  91.008   -1.429  332.131
  91.008   -0.924  323.158
  91.008   -0.420  340.183
  91.008    0.084  347.819
  91.008    0.588  350.283
  91.008    1.092  343.103
  91.008    1.597  349.521
  91.008    2.101  358.214
  91.008    2.605  358.940
  91.008    3.109  352.699
  91.008    3.613  366.475
  91.008    4.118  369.064
  91.008    4.622  365.452
  91.008    5.126  372.604
  91.008    5.630  376.668
  91.008    6.134  392.610
  91.008    6.639  392.163
  91.008    7.143  390.855
  91.008    7.647  404.492
  91.008    8.151  408.220
  91.008    8.655  405.045
  91.008    9.160  414.786
  91.008    9.664  425.570
  91.008   10.168  440.154
  91.008   10.672  434.606
  91.008   11.176  449.200
  91.008   11.681  472.087
  91.008   12.185  481.488
  91.008   12.689  485.181
  91.008   13.193  499.958
  91.008   13.697  502.546
  91.008   14.202  514.187
  91.008   14.706  510.267
  91.008   15.210  512.111
  91.008   15.714  513.376
  91.008   16.218  514.091
  91.008   16.723  506.826
  91.008   17.227  511.998
  91.008   17.731  512.715
  91.008   18.235  518.085
  91.008   18.739  510.958
  91.008   19.244  513.606
  91.008   19.748  517.673
  91.008   20.252  516.740
  91.008   20.756  507.933
  91.008   21.261  509.132
  91.008   21.765  512.860
  91.008   22.269  512.820
  91.008   22.773  512.730
  91.008   23.277  508.740
  91.008   23.782  510.820
  91.008   24.286  513.029
  91.008   24.790  509.751
  91.008   25.294  509.583
  91.008   25.798  506.869
  91.008   26.303  510.459
  91.008   26.807  502.989
  91.008   27.311  498.797
  91.008   27.815  507.238
  91.008   28.319  505.514
  91.008   28.824  504.831
  91.008   29.328  499.701
  91.008   29.832  507.020
  91.008   30.336  501.895
  91.008   30.840  496.116
  91.008   31.345  491.227
  91.008   31.849  499.214
  91.008   32.353  489.363
  91.008   32.857  470.920
  91.008   33.361  468.762
  91.008   33.866  461.552
  91.008   34.370  451.318
  91.008   34.874  437.448
  91.008   35.378  433.089
  91.008   35.882  431.214
  91.008   36.387  415.368
  91.008   36.891  401.610
  91.008   37.395  406.002
  91.008   37.899  398.283
  91.008   38.403  390.417
  91.008   38.908  371.568
  91.008   39.412  381.584
  91.008   39.916  377.579
  91.008   40.420  367.704
  91.008   40.924  349.132
  91.008   41.429  351.759
  91.008   41.933  347.408
  91.008   42.437  347.995
  91.008   42.941  322.062
  91.008   43.445  336.753
  91.008   43.950  336.062
  91.008   44.454  327.708
  91.008   44.958  311.437
  91.008   45.462  323.165
  91.008   45.966  319.684
  91.008   46.471  316.840
  91.008   46.975  296.377
  91.008   47.479  307.978
  91.008   47.983  304.862
  91.008   48.487  297.160
  91.008   48.992  289.192
  91.008   49.496  302.031
  91.008   50.000  307.105
  91.513  -10.000  196.811
  91.513   -9.496  221.192
  91.513   -8.992  240.176
  91.513   -8.487  279.292
  91.513   -7.983  301.840
  91.513   -7.479  318.612
  91.513   -6.975  314.452
  91.513   -6.471  318.610
  91.513   -5.966  327.857
  91.513   -5.462  330.969
  91.513   -4.958  319.786
  91.513   -4.454  320.240
  91.513   -3.950  327.158
  91.513   -3.445  331.809
  91.513   -2.941  320.764
  91.513   -2.437  320.207
  91.513   -1.933  327.902
  91.513   -1.429  334.040
  91.513   -0.924  326.626
  91.513   -0.420  332.129
  91.513    0.084  348.096
  91.513    0.588  348.018
  91.513    1.092  346.526
  91.513    1.597  347.960
  91.513    2.101  355.797
  91.513    2.605  358.793
  91.513    3.109  352.897
  91.513    3.613  356.488
  91.513    4.118  365.644
  91.513    4.622  371.693
  91.513    5.126  374.515
  91.513    5.630  372.000
  91.513    6.134  389.347
  91.513    6.639  398.000
  91.513    7.143  399.528
  91.513    7.647  395.396
  91.513    8.151  410.102
  91.513    8.655  417.755
  91.513    9.160  423.693
  91.513    9.664  425.407
  91.513   10.168  443.964
  91.513   10.672  450.370
  91.513   11.176  457.045
  91.513   11.681  465.583
  91.513   12.185  483.234
  91.513   12.689  498.209
  91.513   13.193  502.519
  91.513   13.697  504.737
  91.513   14.202  519.421
  91.513   14.706  525.488
  91.513   15.210  516.704
  91.513   15.714  522.515
  91.513   16.218  525.372
  91.513   16.723  513.603
  91.513   17.227  517.982
  91.513   17.731  518.269
  91.513   18.235  523.517
  91.513   18.739  511.579
  91.513   19.244  514.412
  91.513   19.748  519.846
  91.513   20.252  525.780
  91.513   20.756  528.964
  91.513   21.261  549.171
  91.513   21.765  572.203
  91.513   22.269  615.958
  91.513   22.773  628.880
  91.513   23.277  606.053
  91.513   23.782  587.721
  91.513   24.286  562.702
  91.513   24.790  528.711
  91.513   25.294  530.147
  91.513   25.798  523.592
  91.513   26.303  528.751
  91.513   26.807  514.299
  91.513   27.311  524.768
  91.513   27.815  520.918
  91.513   28.319  528.877
  91.513   28.824  522.657
  91.513   29.328  521.793
  91.513   29.832  523.737
  91.513   30.336  529.127
  91.513   30.840  518.610
  91.513   31.345  511.630
  91.513   31.849  512.866
  91.513   32.353  503.131
  91.513   32.857  492.298
  91.513   33.361  474.143
  91.513   33.866  468.762
  91.513   34.370  460.871
  91.513   34.874  446.652
  91.513   35.378  429.648
  91.513   35.882  426.352
  91.513   36.387  417.590
  91.513   36.891  400.475
  91.513   37.395  401.777
  91.513   37.899  396.820
  91.513   38.403  389.354
  91.513   38.908  373.281
  91.513   39.412  369.701
  91.513   39.916  369.657
  91.513   40.420  361.926
  91.513   40.924  346.960
  91.513   41.429  352.521
  91.513   41.933  346.441
  91.513   42.437  339.479
  91.513   42.941  326.904
  91.513   43.445  327.802
  91.513   43.950  326.149
  91.513   44.454  324.361
  91.513   44.958  314.185
  91.513   45.462  316.995
  91.513   45.966  315.510
  91.513   46.471  308.564
  91.513   46.975  297.258
  91.513   47.479  305.664
  91.513   47.983  297.439
  91.513   48.487  291.033
  91.513   48.992  287.563
  91.513   49.496  298.216
  91.513   50.000  296.753
  92.017  -10.000  194.584
  92.017   -9.496  231.309
  92.017   -8.992  252.332
  92.017   -8.487  289.352
  92.017   -7.983  319.978
  92.017   -7.479  330.410
  92.017   -6.975  332.232
  92.017   -6.471  336.423
  92.017   -5.966  348.755
  92.017   -5.462  342.880
  92.017   -4.958  337.281
  92.017   -4.454  343.855
  92.017   -3.950  349.969
  92.017   -3.445  344.958
  92.017   -2.941  338.483
  92.017   -2.437  342.359
  92.017   -1.933  355.835
  92.017   -1.429  351.174
  92.017   -0.924  347.407
  92.017   -0.420  356.102
  92.017    0.084  365.626
  92.017    0.588  357.597
  92.017    1.092  364.897
  92.017    1.597  366.292
  92.017    2.101  385.416
  92.017    2.605  372.018
  92.017    3.109  368.319
  92.017    3.613  379.575
  92.017    4.118  393.020
  92.017    4.622  382.015
  92.017    5.126  388.276
  92.017    5.630  392.454
  92.017    6.134  413.550
  92.017    6.639  408.414
  92.017    7.143  412.165
  92.017    7.647  424.488
  92.017    8.151  442.688
  92.017    8.655  427.887
  92.017    9.160  438.192
  92.017    9.664  445.029
  92.017   10.168  466.691
  92.017   10.672  461.082
  92.017   11.176  475.285
  92.017   11.681  489.352
  92.017   12.185  513.956
  92.017   12.689  512.976
  92.017   13.193  530.835
  92.017   13.697  537.630
  92.017   14.202  554.330
  92.017   14.706  540.501
  92.017   15.210  542.145
  92.017   15.714  541.234
  92.017   16.218  548.708
  92.017   16.723  532.673
  92.017   17.227  538.350
  92.017   17.731  538.681
  92.017   18.235  548.510
  92.017   18.739  529.713
  92.017   19.244  538.283
  92.017   19.748  554.739
  92.017   20.252  577.913
  92.017   20.756  613.045
  92.017   21.261  770.312
  92.017   21.765 1142.711
  92.017   22.269 1659.287
  92.017   22.773 1960.868
  92.017   23.277 1988.042
  92.017   23.782 1744.187
  92.017   24.286 1207.078
  92.017   24.790  762.356
  92.017   25.294  610.541
  92.017   25.798  568.505
  92.017   26.303  544.789
  92.017   26.807  543.421
  92.017   27.311  541.292
  92.017   27.815  554.857
  92.017   28.319  537.773
  92.017   28.824  545.996
  92.017   29.328  540.973
  92.017   29.832  551.644
  92.017   30.336  541.768
  92.017   30.840  543.058
  92.017   31.345  541.686
  92.017   31.849  553.390
  92.017   32.353  527.276
  92.017   32.857  519.071
  92.017   33.361  504.034
  92.017   33.866  496.982
  92.017   34.370  474.922
  92.017   34.874  465.646
  92.017   35.378  455.828
  92.017   35.882  453.617
  92.017   36.387  420.007
  92.017   36.891  416.633
  92.017   37.395  406.036
  92.017   37.899  410.510
  92.017   38.403  392.401
  92.017   38.908  380.123
  92.017   39.412  378.363
  92.017   39.916  382.739
  92.017   40.420  357.820
  92.017   40.924  353.953
  92.017   41.429  348.893
  92.017   41.933  352.603
  92.017   42.437  338.584
  92.017   42.941  329.704
  92.017   43.445  333.975
  92.017   43.950  335.579
  92.017   44.454  320.465
  92.017   44.958  320.935
  92.017   45.462  320.149
  92.017   45.966  317.368
  92.017   46.471  305.672
  92.017   46.975  300.510
  92.017   47.479  306.532
  92.017   47.983  303.053
  92.017   48.487  290.998
  92.017   48.992  287.946
  92.017   49.496  296.750
  92.017   50.000  299.603
  92.521  -10.000  202.205
  92.521   -9.496  234.298
  92.521   -8.992  261.172
  92.521   -8.487  295.967
  92.521   -7.983  334.931
  92.521   -7.479  342.869
  92.521   -6.975  344.232
  92.521   -6.471  341.880
  92.521   -5.966  361.673
  92.521   -5.462  359.635
  92.521   -4.958  349.310
  92.521   -4.454  349.610
  92.521   -3.950  363.744
  92.521   -3.445  363.305
  92.521   -2.941  353.485
  92.521   -2.437  353.966
  92.521   -1.933  366.425
  92.521   -1.429  365.526
  92.521   -0.924  361.430
  92.521   -0.420  362.644
  92.521    0.084  379.722
  92.521    0.588  379.951
  92.521    1.092  374.132
  92.521    1.597  378.628
  92.521    2.101  395.858
  92.521    2.605  389.637
  92.521    3.109  381.448
  92.521    3.613  391.367
  92.521    4.118  396.976
  92.521    4.622  401.399
  92.521    5.126  396.819
  92.521    5.630  406.559
  92.521    6.134  424.390
  92.521    6.639  426.748
  92.521    7.143  417.799
  92.521    7.647  435.554
  92.521    8.151  448.891
  92.521    8.655  445.156
  92.521    9.160  451.298
  92.521    9.664  460.058
  92.521   10.168  481.214
  92.521   10.672  488.855
  92.521   11.176  489.416
  92.521   11.681  516.388
  92.521   12.185  529.029
  92.521   12.689  536.512
  92.521   13.193  540.452
  92.521   13.697  557.292
  92.521   14.202  566.495
  92.521   14.706  568.265
  92.521   15.210  554.269
  92.521   15.714  568.563
  92.521   16.218  567.788
  92.521   16.723  565.245
  92.521   17.227  556.955
  92.521   17.731  562.445
  92.521   18.235  564.617
  92.521   18.739  562.129
  92.521   19.244  560.258
  92.521   19.748  590.715
  92.521   20.252  664.207
  92.521   20.756  959.054
  92.521   21.261 1699.114
  92.521   21.765 2587.568
  92.521   22.269 3089.065
  92.521   22.773 3298.120
  92.521   23.277 3321.486
  92.521   23.782 3183.419
  92.521   24.286 2776.935
  92.521   24.790 1943.454
  92.521   25.294  994.098
  92.521   25.798  664.909
  92.521   26.303  596.555
  92.521   26.807  564.956
  92.521   27.311  567.880
  92.521   27.815  578.120
  92.521   28.319  576.171
  92.521   28.824  563.143
  92.521   29.328  568.027
  92.521   29.832  568.869
  92.521   30.336  574.094
  92.521   30.840  560.071
  92.521   31.345  565.862
  92.521   31.849  568.987
  92.521   32.353  557.906
  92.521   32.857  534.465
  92.521   33.361  523.328
  92.521   33.866  514.862
  92.521   34.370  502.858
  92.521   34.874  479.564
  92.521   35.378  466.118
  92.521   35.882  460.013
  92.521   36.387  441.390
  92.521   36.891  421.069
  92.521   37.395  417.886
  92.521   37.899  413.091
  92.521   38.403  409.111
  92.521   38.908  383.581
  92.521   39.412  389.412
  92.521   39.916  386.120
  92.521   40.420  371.779
  92.521   40.924  355.414
  92.521   41.429  356.931
  92.521   41.933  356.548
  92.521   42.437  343.299
  92.521   42.941  335.007
  92.521   43.445  344.760
  92.521   43.950  345.759
  92.521   44.454  333.131
  92.521   44.958  326.975
  92.521   45.462  326.109
  92.521   45.966  328.802
  92.521   46.471  309.931
  92.521   46.975  304.701
  92.521   47.479  310.276
  92.521   47.983  312.953
  92.521   48.487  297.252
  92.521   48.992  297.777
  92.521   49.496  300.073
  92.521   50.000  311.294
  93.025  -10.000  202.387
  93.025   -9.496  232.183
  93.025   -8.992  256.804
  93.025   -8.487  302.688
  93.025   -7.983  330.742
  93.025   -7.479  343.586
  93.025   -6.975  338.940
  93.025   -6.471  348.544
  93.025   -5.966  358.764
  93.025   -5.462  366.630
  93.025   -4.958  348.151
  93.025   -4.454  359.590
  93.025   -3.950  365.795
  93.025   -3.445  366.276
  93.025   -2.941  350.662
  93.025   -2.437  365.421
  93.025   -1.933  369.809
  93.025   -1.429  371.328
  93.025   -0.924  357.456
  93.025   -0.420  376.425
  93.025    0.084  389.174
  93.025    0.588  385.289
  93.025    1.092  374.735
  93.025    1.597  389.227
  93.025    2.101  402.183
  93.025    2.605  393.933
  93.025    3.109  382.681
  93.025    3.613  398.559
  93.025    4.118  405.750
  93.025    4.622  403.403
  93.025    5.126  407.258
  93.025    5.630  414.717
  93.025    6.134  433.094
  93.025    6.639  425.445
  93.025    7.143  421.365
  93.025    7.647  444.797
  93.025    8.151  446.316
  93.025    8.655  453.691
  93.025    9.160  455.479
  93.025    9.664  468.811
  93.025   10.168  481.802
  93.025   10.672  485.383
  93.025   11.176  495.862
  93.025   11.681  518.100
  93.025   12.185  527.321
  93.025   12.689  537.499
  93.025   13.193  547.878
  93.025   13.697  560.180
  93.025   14.202  572.501
  93.025   14.706  577.074
  93.025   15.210  563.512
  93.025   15.714  575.557
  93.025   16.218  567.603
  93.025   16.723  565.688
  93.025   17.227  565.481
  93.025   17.731  570.392
  93.025   18.235  569.900
  93.025   18.739  573.334
  93.025   19.244  579.624
  93.025   19.748  651.706
  93.025   20.252  922.374
  93.025   20.756 1823.586
  93.025   21.261 2989.828
  93.025   21.765 3565.044
  93.025   22.269 3806.662
  93.025   22.773 3892.704
  93.025   23.277 3897.717
  93.025   23.782 3843.245
  93.025   24.286 3645.278
  93.025   24.790 3174.477
  93.025   25.294 2157.105
  93.025   25.798  994.982
  93.025   26.303  665.623
  93.025   26.807  591.799
  93.025   27.311  582.878
  93.025   27.815  592.799
  93.025   28.319  586.811
  93.025   28.824  580.819
  93.025   29.328  581.737
  93.025   29.832  590.566
  93.025   30.336  588.345
  93.025   30.840  580.359
  93.025   31.345  584.162
  93.025   31.849  589.802
  93.025   32.353  566.189
  93.025   32.857  548.174
  93.025   33.361  539.033
  93.025   33.866  527.748
  93.025   34.370  511.998
  93.025   34.874  478.051
  93.025   35.378  477.695
  93.025   35.882  464.158
  93.025   36.387  445.437
  93.025   36.891  420.590
  93.025   37.395  418.466
  93.025   37.899  415.739
  93.025   38.403  405.526
  93.025   38.908  382.668
  93.025   39.412  393.278
  93.025   39.916  390.167
  93.025   40.420  367.238
  93.025   40.924  357.802
  93.025   41.429  359.049
  93.025   41.933  351.898
  93.025   42.437  345.145
  93.025   42.941  324.436
  93.025   43.445  340.775
  93.025   43.950  341.083
  93.025   44.454  332.107
  93.025   44.958  315.379
  93.025   45.462  320.603
  93.025   45.966  319.570
  93.025   46.471  310.519
  93.025   46.975  300.085
  93.025   47.479  312.181
  93.025   47.983  307.584
  93.025   48.487  298.069
  93.025   48.992  294.548
  93.025   49.496  304.857
  93.025   50.000  303.586
  93.529  -10.000  202.652
  93.529   -9.496  234.595
  93.529   -8.992  253.279
  93.529   -8.487  297.376
  93.529   -7.983  324.770
  93.529   -7.479  341.029
  93.529   -6.975  338.267
  93.529   -6.471  345.809
  93.529   -5.966  360.492
  93.529   -5.462  364.717
  93.529   -4.958  352.042
  93.529   -4.454  358.592
  93.529   -3.950  364.454
  93.529   -3.445  369.412
  93.529   -2.941  361.470
  93.529   -2.437  355.695
  93.529   -1.933  371.735
  93.529   -1.429  377.866
  93.529   -0.924  370.699
  93.529   -0.420  379.109
  93.529    0.084  388.711
  93.529    0.588  392.688
  93.529    1.092  386.348
  93.529    1.597  382.437
  93.529    2.101  396.359
  93.529    2.605  405.129
  93.529    3.109  393.120
  93.529    3.613  398.956
  93.529    4.118  405.973
  93.529    4.622  409.107
  93.529    5.126  410.944
  93.529    5.630  413.247
  93.529    6.134  429.831
  93.529    6.639  440.998
  93.529    7.143  431.445
  93.529    7.647  441.269
  93.529    8.151  451.503
  93.529    8.655  448.581
  93.529    9.160  462.338
  93.529    9.664  466.784
  93.529   10.168  487.200
  93.529   10.672  496.561
  93.529   11.176  503.256
  93.529   11.681  520.399
  93.529   12.185  530.370
  93.529   12.689  542.793
  93.529   13.193  555.407
  93.529   13.697  562.485
  93.529   14.202  576.454
  93.529   14.706  565.704
  93.529   15.210  564.793
  93.529   15.714  569.220
  93.529   16.218  569.608
  93.529   16.723  561.203
  93.529   17.227  568.120
  93.529   17.731  573.940
  93.529   18.235  571.200
  93.529   18.739  571.795
  93.529   19.244  608.254
  93.529   19.748  754.889
  93.529   20.252 1485.002
  93.529   20.756 2885.236
  93.529   21.261 3666.071
  93.529   21.765 3966.053
  93.529   22.269 4076.592
  93.529   22.773 4106.309
  93.529   23.277 4109.405
  93.529   23.782 4091.401
  93.529   24.286 4010.597
  93.529   24.790 3759.446
  93.529   25.294 3137.098
  93.529   25.798 1835.138
  93.529   26.303  836.002
  93.529   26.807  624.593
  93.529   27.311  591.319
  93.529   27.815  585.722
  93.529   28.319  593.123
  93.529   28.824  581.777
  93.529   29.328  584.250
  93.529   29.832  590.996
  93.529   30.336  601.639
  93.529   30.840  589.766
  93.529   31.345  593.904
  93.529   31.849  593.172
  93.529   32.353  593.216
  93.529   32.857  557.298
  93.529   33.361  548.303
  93.529   33.866  539.820
  93.529   34.370  529.103
  93.529   34.874  498.523
  93.529   35.378  474.191
  93.529   35.882  468.526
  93.529   36.387  447.285
  93.529   36.891  424.728
  93.529   37.395  414.873
  93.529   37.899  415.025
  93.529   38.403  403.475
  93.529   38.908  391.548
  93.529   39.412  378.240
  93.529   39.916  376.499
  93.529   40.420  368.967
  93.529   40.924  360.603
  93.529   41.429  354.002
  93.529   41.933  349.525
  93.529   42.437  345.189
  93.529   42.941  332.960
  93.529   43.445  336.615
  93.529   43.950  330.868
  93.529   44.454  323.750
  93.529   44.958  314.537
  93.529   45.462  318.641
  93.529   45.966  316.472
  93.529   46.471  309.247
  93.529   46.975  299.020
  93.529   47.479  305.283
  93.529   47.983  297.866
  93.529   48.487  293.294
  93.529   48.992  288.439
  93.529   49.496  299.793
  93.529   50.000  293.978
  94.034  -10.000  207.437
  94.034   -9.496  243.299
  94.034   -8.992  272.111
  94.034   -8.487  313.073
  94.034   -7.983  339.249
  94.034   -7.479  357.864
  94.034   -6.975  355.024
  94.034   -6.471  368.076
  94.034   -5.966  379.719
  94.034   -5.462  375.907
  94.034   -4.958  372.225
  94.034   -4.454  377.074
  94.034   -3.950  382.082
  94.034   -3.445  377.060
  94.034   -2.941  380.728
  94.034   -2.437  380.960
  94.034   -1.933  393.878
  94.034   -1.429  393.274
  94.034   -0.924  389.203
  94.034   -0.420  401.181
  94.034    0.084  410.506
  94.034    0.588  396.806
  94.034    1.092  414.800
  94.034    1.597  412.318
  94.034    2.101  418.770
  94.034    2.605  415.269
  94.034    3.109  412.630
  94.034    3.613  415.913
  94.034    4.118  429.662
  94.034    4.622  420.082
  94.034    5.126  431.392
  94.034    5.630  436.715
  94.034    6.134  454.437
  94.034    6.639  444.686
  94.034    7.143  451.779
  94.034    7.647  463.728
  94.034    8.151  478.603
  94.034    8.655  471.864
  94.034    9.160  482.793
  94.034    9.664  485.760
  94.034   10.168  520.220
  94.034   10.672  514.011
  94.034   11.176  524.857
  94.034   11.681  542.080
  94.034   12.185  568.868
  94.034   12.689  559.076
  94.034   13.193  589.802
  94.034   13.697  595.174
  94.034   14.202  620.443
  94.034   14.706  604.779
  94.034   15.210  602.044
  94.034   15.714  616.485
  94.034   16.218  615.220
  94.034   16.723  598.381
  94.034   17.227  605.541
  94.034   17.731  599.675
  94.034   18.235  622.593
  94.034   18.739  617.579
  94.034   19.244  667.183
  94.034   19.748  991.541
  94.034   20.252 2243.617
  94.034   20.756 3515.819
  94.034   21.261 3992.198
  94.034   21.765 4157.936
  94.034   22.269 4206.013
  94.034   22.773 4231.564
  94.034   23.277 4234.080
  94.034   23.782 4218.517
  94.034   24.286 4177.361
  94.034   24.790 4047.581
  94.034   25.294 3653.559
  94.034   25.798 2540.739
  94.034   26.303 1174.998
  94.034   26.807  700.470
  94.034   27.311  617.664
  94.034   27.815  615.085
  94.034   28.319  605.947
  94.034   28.824  609.379
  94.034   29.328  607.679
  94.034   29.832  622.735
  94.034   30.336  608.584
  94.034   30.840  611.047
  94.034   31.345  613.575
  94.034   31.849  626.466
  94.034   32.353  594.358
  94.034   32.857  584.907
  94.034   33.361  572.791
  94.034   33.866  571.463
  94.034   34.370  538.200
  94.034   34.874  517.249
  94.034   35.378  507.828
  94.034   35.882  502.615
  94.034   36.387  469.365
  94.034   36.891  454.045
  94.034   37.395  445.160
  94.034   37.899  441.067
  94.034   38.403  421.443
  94.034   38.908  409.183
  94.034   39.412  404.535
