106.620303045 29.616966361
105.994645068 29.1463930062
106.821250064 29.4460853036
108.117386604 29.2902558152
107.786091416 30.4248074834
107.195723099 28.9323824005
106.239806357 29.5674751461
95.6614016313 23.0256933245
105.200336122 33.2575732075
102.796488366 33.5626975193
102.8173725 35.0620454492
101.686243968 33.5207358944
105.443520565 33.8413286112
104.395232597 32.8815722463
103.889424406 33.3282333141
108.550516375 21.7411645495
106.010606971 23.8789587742
106.770833814 22.4217333375
104.970346437 23.340165535
107.375982569 23.7409515826
107.346664732 21.7557522729
108.935664628 23.0887745367
109.640049293 25.221079142
109.312379253 25.744591017
105.799176901 23.3491789416
106.198874401 22.1907527284
108.003174296 22.3404059102
107.96690271 23.9342358962
106.926148221 24.0064051854
105.524345207 26.0239702729
104.843055331 27.0614351374
107.487008127 28.0078047932
107.406814096 25.239451171
104.292852869 26.4966098745
103.844070629 26.7431511167
108.531822082 19.4498863459
108.951426062 19.7187004571
109.163835446 19.2420341227
109.276289094 26.9570043192
109.031490387 27.9487546065
99.9673816576 33.9551227339
95.3476837398 37.2433121215
94.8084147417 35.5909364498
101.128504964 32.9558591975
100.844408713 35.2846488671
98.0317311918 34.3713720429
98.6801424614 36.5974474147
92.4469269413 33.7020101855
98.0940561975 36.2143426567
101.353043946 36.0120863946
103.947710063 31.2568196759
104.820787842 29.7427315492
102.783662518 27.5983682415
106.142926812 31.457293501
105.392437225 31.3296748602
100.804112454 30.6265281827
103.024603091 29.287693773
101.805133009 29.7991708264
99.7571317711 31.2156453231
101.892234092 26.4894962987
104.256142397 28.3950667261
104.048603555 27.9554372081
101.180912093 28.7290840694
103.759273309 32.8025475314
103.143785182 28.0382879851
100.565871908 27.497297143
99.9988323645 29.6802324893
103.103571986 28.581941718
101.846342038 31.4977186397
102.734237449 28.094258934
100.955543844 27.7079847985
101.810973977 28.0916310541
103.405721948 31.2929600649
102.166188308 27.1864572553
104.057967765 32.0018069018
101.406911712 26.345255069
104.703265296 32.1667965265
102.551844441 33.1035471002
100.667144084 31.8475246494
102.367808641 26.6910360521
103.154287689 32.2179043805
102.36641109 29.753120709
99.5448398272 28.6683004337
105.348624889 30.6707883732
107.077932156 31.0131492467
101.98269163 30.6393082967
102.078979179 27.644052291
100.702366088 29.7104300738
104.834056044 30.8499517609
101.898140934 27.6340269469
101.347103043 27.2701954991
106.373505027 32.5565769727
105.563515141 32.9059425075
84.608026553 31.8814566741
94.3617033252 29.3600573862
91.3004837156 29.4005872494
91.8996451726 29.5333508009
81.932201857 29.889256109
98.9427530149 25.0247735094
99.0506420263 23.1372118492
101.220166075 24.9430174407
101.008826247 25.6100672923
102.78941117 25.9577918919
99.7030148882 25.9698834653
105.114806326 23.6087754804
102.769050296 23.3445245671
98.4815067745 27.5222182508
106.094934527 26.3219709503
99.8925839857 26.3897684641
102.372995001 25.0601686184
100.892386967 26.4299152329
100.451501585 23.4826163789
100.463905453 22.0714885542
102.82786268 22.8010586353
102.386745655 23.6296940878
102.372995001 25.0601686184
99.6808841712 22.5755881131
99.9169079886 23.8440149131
99.9680166139 26.7236556646
103.841806116 24.8162738748
102.085969547 25.4313809642
98.6558736423 25.7013046521
103.163194049 25.3293503097
98.4102145431 24.3567154788
99.3569802814 22.37491322
102.985275879 24.3560211013
101.218741192 21.5102279748
103.316092117 23.1519317952
102.548616086 26.7392261014
100.719944319 22.7965874459
98.3426920679 24.9381881053
102.414084162 24.0684464389
99.9897726478 25.493636787
97.91509784 24.0415670408
103.808547436 23.4045016785
103.694628501 25.9604635381
103.772765049 27.8877059425
101.792837578 24.6296121629
100.482659326 26.5244114874
101.643174099 23.5517102323
101.523394773 25.5730733603
99.8968172771 24.3683776568
100.812715583 23.9600345503
99.4615702935 27.6000410952
