 141.765   -9.568    2.050
 142.353   -9.568    2.052
 142.941   -9.568    2.064
 143.529   -9.568    2.040
 144.118   -9.568    2.110
 144.706   -9.568    2.126
 145.294   -9.568    2.150
 145.882   -9.568    2.135
 146.471   -9.568    2.115
 147.059   -9.568    2.163
 147.647   -9.568    2.203
 148.235   -9.568    2.281
 148.824   -9.568    2.335
 149.412   -9.568    2.393
 150.000   -9.568    2.433
  80.000   -9.137    2.514
  80.588   -9.137    2.572
  81.176   -9.137    2.588
  81.765   -9.137    2.610
  82.353   -9.137    2.628
  82.941   -9.137    2.660
  83.529   -9.137    2.676
  84.118   -9.137    2.678
  84.706   -9.137    2.686
  85.294   -9.137    2.697
  85.882   -9.137    2.709
  86.471   -9.137    2.693
  87.059   -9.137    2.693
  87.647   -9.137    2.723
  88.235   -9.137    2.756
  88.824   -9.137    2.764
  89.412   -9.137    2.757
  90.000   -9.137    2.736
  90.588   -9.137    2.700
  91.176   -9.137    2.644
  91.765   -9.137    2.598
  92.353   -9.137    2.620
  92.941   -9.137    2.727
  93.529   -9.137    2.893
  94.118   -9.137    3.092
  94.706   -9.137    3.230
  95.294   -9.137    3.254
  95.882   -9.137    3.242
  96.471   -9.137    3.225
  97.059   -9.137    3.194
  97.647   -9.137    3.137
  98.235   -9.137    3.021
  98.824   -9.137    2.745
  99.412   -9.137    1.941
 100.000   -9.137   -0.945
 100.588   -9.137    0.031
 101.176   -9.137    0.334
 101.765   -9.137    0.290
 102.353   -9.137   -1.028
 102.941   -9.137   -3.000
 103.529   -9.137   -3.000
 104.118   -9.137   -3.000
 104.706   -9.137   -3.000
 105.294   -9.137   -3.000
 105.882   -9.137   -3.000
 106.471   -9.137   -3.000
 107.059   -9.137    0.491
 107.647   -9.137    0.765
 108.235   -9.137    0.733
 108.824   -9.137    0.612
 109.412   -9.137    0.679
 110.000   -9.137    0.851
 110.588   -9.137    0.935
 111.176   -9.137    1.019
 111.765   -9.137    1.352
 112.353   -9.137    1.449
 112.941   -9.137    1.484
 113.529   -9.137    1.486
 114.118   -9.137    1.429
 114.706   -9.137    1.439
 115.294   -9.137    1.336
 115.882   -9.137    1.133
 116.471   -9.137    0.877
 117.059   -9.137    0.648
 117.647   -9.137    0.404
 118.235   -9.137    0.093
 118.824   -9.137   -0.071
 119.412   -9.137    0.067
 120.000   -9.137    0.031
 120.588   -9.137    0.288
 121.176   -9.137    0.297
 121.765   -9.137    0.383
 122.353   -9.137    0.589
 122.941   -9.137    0.723
 123.529   -9.137    0.801
 124.118   -9.137    0.828
 124.706   -9.137    0.843
 125.294   -9.137    0.894
 125.882   -9.137    0.913
 126.471   -9.137    0.880
 127.059   -9.137    0.973
 127.647   -9.137    0.954
 128.235   -9.137    0.960
 128.824   -9.137    0.933
 129.412   -9.137    1.067
 130.000   -9.137    1.081
 130.588   -9.137    1.159
 131.176   -9.137    1.220
 131.765   -9.137    1.174
 132.353   -9.137    1.155
 132.941   -9.137    1.200
 133.529   -9.137    1.251
 134.118   -9.137    1.205
 134.706   -9.137    1.278
 135.294   -9.137    1.259
 135.882   -9.137    1.230
 136.471   -9.137    1.312
 137.059   -9.137    1.276
 137.647   -9.137    1.235
 138.235   -9.137    1.225
 138.824   -9.137    1.118
 139.412   -9.137    0.991
 140.000   -9.137    1.032
 140.588   -9.137    1.064
 141.176   -9.137    1.057
 141.765   -9.137    1.238
 142.353   -9.137    1.364
 142.941   -9.137    1.409
 143.529   -9.137    1.470
 144.118   -9.137    1.452
 144.706   -9.137    1.568
 145.294   -9.137    1.589
 145.882   -9.137    1.671
 146.471   -9.137    1.652
 147.059   -9.137    1.665
 147.647   -9.137    1.649
 148.235   -9.137    1.719
 148.824   -9.137    1.706
 149.412   -9.137    1.700
 150.000   -9.137    1.716
  80.000   -8.705    1.689
  80.588   -8.705    1.792
  81.176   -8.705    1.872
  81.765   -8.705    1.969
  82.353   -8.705    2.062
  82.941   -8.705    2.081
  83.529   -8.705    2.118
  84.118   -8.705    2.156
  84.706   -8.705    2.181
  85.294   -8.705    2.207
  85.882   -8.705    2.225
  86.471   -8.705    2.196
  87.059   -8.705    2.189
  87.647   -8.705    2.198
  88.235   -8.705    2.294
  88.824   -8.705    2.348
  89.412   -8.705    2.403
  90.000   -8.705    2.461
  90.588   -8.705    2.491
  91.176   -8.705    2.559
  91.765   -8.705    2.617
  92.353   -8.705    2.654
  92.941   -8.705    2.661
  93.529   -8.705    2.675
  94.118   -8.705    2.675
  94.706   -8.705    2.711
  95.294   -8.705    2.717
  95.882   -8.705    2.744
  96.471   -8.705    2.758
  97.059   -8.705    2.762
  97.647   -8.705    2.753
  98.235   -8.705    2.750
  98.824   -8.705    2.747
  99.412   -8.705    2.748
 100.000   -8.705    2.760
 100.588   -8.705    2.764
 101.176   -8.705    2.748
 101.765   -8.705    2.717
 102.353   -8.705    2.666
 102.941   -8.705    2.603
 103.529   -8.705    2.552
 104.118   -8.705    2.560
 104.706   -8.705    2.670
 105.294   -8.705    2.829
 105.882   -8.705    3.030
 106.471   -8.705    3.188
 107.059   -8.705    3.239
 107.647   -8.705    3.233
 108.235   -8.705    3.219
 108.824   -8.705    3.187
 109.412   -8.705    3.123
 110.000   -8.705    2.985
 110.588   -8.705    2.638
 111.176   -8.705    1.406
 111.765   -8.705   -3.000
 112.353   -8.705   -3.000
 112.941   -8.705   -3.000
 113.529   -8.705   -3.000
 114.118   -8.705   -3.000
 114.706   -8.705   -3.000
 115.294   -8.705   -3.000
 115.882   -8.705   -3.000
 116.471   -8.705   -3.000
 117.059   -8.705   -3.000
 117.647   -8.705    0.012
 118.235   -8.705    0.828
 118.824   -8.705    0.984
 119.412   -8.705    1.055
 120.000   -8.705    1.093
 120.588   -8.705    1.108
 121.176   -8.705    1.155
 121.765   -8.705    1.236
 122.353   -8.705    1.307
 122.941   -8.705    1.440
 123.529   -8.705    1.536
 124.118   -8.705    1.550
 124.706   -8.705    1.547
 125.294   -8.705    1.579
 125.882   -8.705    1.579
 126.471   -8.705    1.554
 127.059   -8.705    1.543
 127.647   -8.705    1.472
 128.235   -8.705    1.342
 128.824   -8.705    1.128
 129.412   -8.705    0.853
 130.000   -8.705    0.524
 130.588   -8.705    0.364
 131.176   -8.705    0.146
 131.765   -8.705    0.368
 132.353   -8.705    0.468
 132.941   -8.705    0.388
 133.529   -8.705    0.434
 134.118   -8.705    0.631
 134.706   -8.705    0.763
 135.294   -8.705    0.800
 135.882   -8.705    0.846
 136.471   -8.705    0.828
 137.059   -8.705    0.873
 137.647   -8.705    0.852
 138.235   -8.705    0.726
 138.824   -8.705    0.857
 139.412   -8.705    0.811
 140.000   -8.705    0.787
 140.588   -8.705    0.778
 141.176   -8.705    0.861
 141.765   -8.705    1.045
 142.353   -8.705    1.150
 142.941   -8.705    1.224
 143.529   -8.705    1.202
 144.118   -8.705    1.135
 144.706   -8.705    1.224
 145.294   -8.705    1.255
 145.882   -8.705    1.271
 146.471   -8.705    1.217
 147.059   -8.705    1.167
 147.647   -8.705    1.185
 148.235   -8.705    1.130
 148.824   -8.705    1.171
 149.412   -8.705    1.116
 150.000   -8.705    1.103
  80.000   -8.273    1.143
  80.588   -8.273    1.163
  81.176   -8.273    1.198
  81.765   -8.273    1.209
  82.353   -8.273    1.166
  82.941   -8.273    1.329
  83.529   -8.273    1.322
  84.118   -8.273    1.380
  84.706   -8.273    1.407
  85.294   -8.273    1.508
  85.882   -8.273    1.616
  86.471   -8.273    1.694
  87.059   -8.273    1.736
  87.647   -8.273    1.702
  88.235   -8.273    1.688
  88.824   -8.273    1.686
  89.412   -8.273    1.703
  90.000   -8.273    1.782
  90.588   -8.273    1.760
  91.176   -8.273    1.777
  91.765   -8.273    1.780
  92.353   -8.273    1.848
  92.941   -8.273    1.949
  93.529   -8.273    2.040
  94.118   -8.273    2.105
  94.706   -8.273    2.145
  95.294   -8.273    2.183
  95.882   -8.273    2.242
  96.471   -8.273    2.307
  97.059   -8.273    2.307
  97.647   -8.273    2.300
  98.235   -8.273    2.267
  98.824   -8.273    2.302
  99.412   -8.273    2.360
 100.000   -8.273    2.419
 100.588   -8.273    2.478
 101.176   -8.273    2.511
 101.765   -8.273    2.549
 102.353   -8.273    2.608
 102.941   -8.273    2.674
 103.529   -8.273    2.703
 104.118   -8.273    2.734
 104.706   -8.273    2.737
 105.294   -8.273    2.745
 105.882   -8.273    2.740
 106.471   -8.273    2.756
 107.059   -8.273    2.785
 107.647   -8.273    2.795
 108.235   -8.273    2.799
 108.824   -8.273    2.791
 109.412   -8.273    2.784
 110.000   -8.273    2.772
 110.588   -8.273    2.771
 111.176   -8.273    2.767
 111.765   -8.273    2.766
 112.353   -8.273    2.765
 112.941   -8.273    2.739
 113.529   -8.273    2.697
 114.118   -8.273    2.642
 114.706   -8.273    2.555
 115.294   -8.273    2.501
 115.882   -8.273    2.466
 116.471   -8.273    2.552
 117.059   -8.273    2.702
 117.647   -8.273    2.895
 118.235   -8.273    3.081
 118.824   -8.273    3.203
 119.412   -8.273    3.225
 120.000   -8.273    3.207
 120.588   -8.273    3.162
 121.176   -8.273    3.072
 121.765   -8.273    2.848
 122.353   -8.273    2.153
 122.941   -8.273   -3.000
 123.529   -8.273   -3.000
 124.118   -8.273   -3.000
 124.706   -8.273   -3.000
 125.294   -8.273   -3.000
 125.882   -8.273   -3.000
 126.471   -8.273   -3.000
 127.059   -8.273   -3.000
 127.647   -8.273   -3.000
 128.235   -8.273   -3.000
 128.824   -8.273   -1.218
 129.412   -8.273    0.727
 130.000   -8.273    0.971
 130.588   -8.273    1.056
 131.176   -8.273    1.095
 131.765   -8.273    1.116
 132.353   -8.273    1.197
 132.941   -8.273    1.369
 133.529   -8.273    1.401
 134.118   -8.273    1.431
 134.706   -8.273    1.513
 135.294   -8.273    1.590
 135.882   -8.273    1.623
 136.471   -8.273    1.617
 137.059   -8.273    1.651
 137.647   -8.273    1.631
 138.235   -8.273    1.607
 138.824   -8.273    1.616
 139.412   -8.273    1.540
 140.000   -8.273    1.436
 140.588   -8.273    1.335
 141.176   -8.273    1.184
 141.765   -8.273    0.940
 142.353   -8.273    0.758
 142.941   -8.273    0.543
 143.529   -8.273    0.457
 144.118   -8.273    0.466
 144.706   -8.273    0.474
 145.294   -8.273    0.680
 145.882   -8.273    0.684
 146.471   -8.273    0.701
 147.059   -8.273    0.759
 147.647   -8.273    0.791
 148.235   -8.273    0.855
 148.824   -8.273    0.786
 149.412   -8.273    0.802
 150.000   -8.273    0.796
  80.000   -7.842    0.861
  80.588   -7.842    0.863
  81.176   -7.842    0.787
  81.765   -7.842    0.687
  82.353   -7.842    0.720
  82.941   -7.842    0.983
  83.529   -7.842    1.107
  84.118   -7.842    1.193
  84.706   -7.842    1.147
  85.294   -7.842    1.166
  85.882   -7.842    1.234
  86.471   -7.842    1.233
  87.059   -7.842    1.230
  87.647   -7.842    1.253
  88.235   -7.842    1.275
  88.824   -7.842    1.248
  89.412   -7.842    1.190
  90.000   -7.842    1.207
  90.588   -7.842    1.282
  91.176   -7.842    1.328
  91.765   -7.842    1.302
  92.353   -7.842    1.306
  92.941   -7.842    1.279
  93.529   -7.842    1.308
  94.118   -7.842    1.285
  94.706   -7.842    1.294
  95.294   -7.842    1.401
  95.882   -7.842    1.448
  96.471   -7.842    1.532
  97.059   -7.842    1.589
  97.647   -7.842    1.675
  98.235   -7.842    1.738
  98.824   -7.842    1.744
  99.412   -7.842    1.741
 100.000   -7.842    1.752
 100.588   -7.842    1.737
 101.176   -7.842    1.751
 101.765   -7.842    1.846
 102.353   -7.842    1.791
 102.941   -7.842    1.836
 103.529   -7.842    1.830
 104.118   -7.842    1.956
 104.706   -7.842    2.073
 105.294   -7.842    2.185
 105.882   -7.842    2.222
 106.471   -7.842    2.249
 107.059   -7.842    2.288
 107.647   -7.842    2.338
 108.235   -7.842    2.377
 108.824   -7.842    2.392
 109.412   -7.842    2.389
 110.000   -7.842    2.404
 110.588   -7.842    2.426
 111.176   -7.842    2.481
 111.765   -7.842    2.507
 112.353   -7.842    2.567
 112.941   -7.842    2.614
 113.529   -7.842    2.687
 114.118   -7.842    2.733
 114.706   -7.842    2.775
 115.294   -7.842    2.795
 115.882   -7.842    2.800
 116.471   -7.842    2.816
 117.059   -7.842    2.815
 117.647   -7.842    2.814
 118.235   -7.842    2.822
 118.824   -7.842    2.831
 119.412   -7.842    2.816
 120.000   -7.842    2.822
 120.588   -7.842    2.824
 121.176   -7.842    2.809
 121.765   -7.842    2.797
 122.353   -7.842    2.792
 122.941   -7.842    2.776
 123.529   -7.842    2.760
 124.118   -7.842    2.759
 124.706   -7.842    2.716
 125.294   -7.842    2.656
 125.882   -7.842    2.589
 126.471   -7.842    2.499
 127.059   -7.842    2.397
 127.647   -7.842    2.329
 128.235   -7.842    2.362
 128.824   -7.842    2.495
 129.412   -7.842    2.681
 130.000   -7.842    2.867
 130.588   -7.842    3.028
 131.176   -7.842    3.126
 131.765   -7.842    3.138
 132.353   -7.842    3.064
 132.941   -7.842    2.832
 133.529   -7.842    2.044
 134.118   -7.842   -3.000
 134.706   -7.842   -3.000
 135.294   -7.842   -3.000
 135.882   -7.842   -3.000
 136.471   -7.842   -3.000
 137.059   -7.842   -3.000
 137.647   -7.842   -3.000
 138.235   -7.842   -3.000
 138.824   -7.842   -3.000
 139.412   -7.842   -3.000
 140.000   -7.842   -3.000
 140.588   -7.842    0.450
 141.176   -7.842    0.893
 141.765   -7.842    1.033
 142.353   -7.842    1.108
 142.941   -7.842    1.136
 143.529   -7.842    1.299
 144.118   -7.842    1.474
 144.706   -7.842    1.565
 145.294   -7.842    1.587
 145.882   -7.842    1.566
 146.471   -7.842    1.573
 147.059   -7.842    1.615
 147.647   -7.842    1.647
 148.235   -7.842    1.667
 148.824   -7.842    1.674
 149.412   -7.842    1.645
 150.000   -7.842    1.642
  80.000   -7.410    1.636
  80.588   -7.410    1.572
  81.176   -7.410    1.495
  81.765   -7.410    1.420
  82.353   -7.410    1.266
  82.941   -7.410    1.122
  83.529   -7.410    0.936
  84.118   -7.410    0.693
  84.706   -7.410    0.549
  85.294   -7.410    0.566
  85.882   -7.410    0.605
  86.471   -7.410    0.690
  87.059   -7.410    0.724
  87.647   -7.410    0.765
  88.235   -7.410    0.798
  88.824   -7.410    0.757
  89.412   -7.410    0.789
  90.000   -7.410    0.900
  90.588   -7.410    0.957
  91.176   -7.410    0.927
  91.765   -7.410    0.936
  92.353   -7.410    0.846
  92.941   -7.410    0.838
  93.529   -7.410    0.717
  94.118   -7.410    0.579
  94.706   -7.410    0.666
  95.294   -7.410    0.957
  95.882   -7.410    1.074
  96.471   -7.410    1.138
  97.059   -7.410    1.153
  97.647   -7.410    1.177
  98.235   -7.410    1.201
  98.824   -7.410    1.181
  99.412   -7.410    1.202
 100.000   -7.410    1.267
 100.588   -7.410    1.281
 101.176   -7.410    1.262
 101.765   -7.410    1.271
 102.353   -7.410    1.368
 102.941   -7.410    1.416
 103.529   -7.410    1.323
 104.118   -7.410    1.348
 104.706   -7.410    1.368
 105.294   -7.410    1.365
 105.882   -7.410    1.409
 106.471   -7.410    1.420
 107.059   -7.410    1.437
 107.647   -7.410    1.482
 108.235   -7.410    1.596
 108.824   -7.410    1.614
 109.412   -7.410    1.664
 110.000   -7.410    1.745
 110.588   -7.410    1.776
 111.176   -7.410    1.772
 111.765   -7.410    1.774
 112.353   -7.410    1.746
 112.941   -7.410    1.780
 113.529   -7.410    1.808
 114.118   -7.410    1.817
 114.706   -7.410    1.888
 115.294   -7.410    1.935
 115.882   -7.410    2.028
 116.471   -7.410    2.200
 117.059   -7.410    2.265
 117.647   -7.410    2.317
 118.235   -7.410    2.337
 118.824   -7.410    2.403
 119.412   -7.410    2.415
 120.000   -7.410    2.443
 120.588   -7.410    2.460
 121.176   -7.410    2.473
 121.765   -7.410    2.487
 122.353   -7.410    2.533
 122.941   -7.410    2.585
 123.529   -7.410    2.598
 124.118   -7.410    2.669
 124.706   -7.410    2.721
 125.294   -7.410    2.799
 125.882   -7.410    2.834
 126.471   -7.410    2.856
 127.059   -7.410    2.859
 127.647   -7.410    2.865
 128.235   -7.410    2.875
 128.824   -7.410    2.862
 129.412   -7.410    2.868
 130.000   -7.410    2.862
 130.588   -7.410    2.849
 131.176   -7.410    2.828
 131.765   -7.410    2.825
 132.353   -7.410    2.823
 132.941   -7.410    2.817
 133.529   -7.410    2.804
 134.118   -7.410    2.787
 134.706   -7.410    2.768
 135.294   -7.410    2.753
 135.882   -7.410    2.715
 136.471   -7.410    2.680
 137.059   -7.410    2.621
 137.647   -7.410    2.542
 138.235   -7.410    2.428
 138.824   -7.410    2.268
 139.412   -7.410    2.132
 140.000   -7.410    2.077
 140.588   -7.410    2.155
 141.176   -7.410    2.297
 141.765   -7.410    2.447
 142.353   -7.410    2.539
 142.941   -7.410    2.566
 143.529   -7.410    2.503
 144.118   -7.410    2.162
 144.706   -7.410   -3.000
 145.294   -7.410   -3.000
 145.882   -7.410   -3.000
 146.471   -7.410   -3.000
 147.059   -7.410   -3.000
 147.647   -7.410   -3.000
 148.235   -7.410   -3.000
 148.824   -7.410   -3.000
 149.412   -7.410   -3.000
 150.000   -7.410   -3.000
  80.000   -6.978   -3.000
  80.588   -6.978    0.089
  81.176   -6.978    0.783
  81.765   -6.978    1.066
  82.353   -6.978    1.260
  82.941   -6.978    1.332
  83.529   -6.978    1.371
  84.118   -6.978    1.456
  84.706   -6.978    1.532
  85.294   -6.978    1.595
  85.882   -6.978    1.634
  86.471   -6.978    1.669
  87.059   -6.978    1.649
  87.647   -6.978    1.622
  88.235   -6.978    1.645
  88.824   -6.978    1.660
  89.412   -6.978    1.687
  90.000   -6.978    1.665
  90.588   -6.978    1.672
  91.176   -6.978    1.681
  91.765   -6.978    1.699
  92.353   -6.978    1.640
  92.941   -6.978    1.590
  93.529   -6.978    1.557
  94.118   -6.978    1.411
  94.706   -6.978    1.234
  95.294   -6.978    1.021
  95.882   -6.978    0.760
  96.471   -6.978    0.550
  97.059   -6.978    0.631
  97.647   -6.978    0.596
  98.235   -6.978    0.732
  98.824   -6.978    0.800
  99.412   -6.978    0.783
 100.000   -6.978    0.785
 100.588   -6.978    0.950
 101.176   -6.978    0.907
 101.765   -6.978    0.963
 102.353   -6.978    1.004
 102.941   -6.978    0.856
 103.529   -6.978    0.834
 104.118   -6.978    0.877
 104.706   -6.978    0.852
 105.294   -6.978    0.780
 105.882   -6.978    0.630
 106.471   -6.978    0.650
 107.059   -6.978    0.815
 107.647   -6.978    0.811
 108.235   -6.978    0.927
 108.824   -6.978    0.990
 109.412   -6.978    1.119
 110.000   -6.978    1.125
 110.588   -6.978    1.151
 111.176   -6.978    1.158
 111.765   -6.978    1.260
 112.353   -6.978    1.240
 112.941   -6.978    1.240
 113.529   -6.978    1.329
 114.118   -6.978    1.354
 114.706   -6.978    1.384
 115.294   -6.978    1.382
 115.882   -6.978    1.373
 116.471   -6.978    1.405
 117.059   -6.978    1.462
 117.647   -6.978    1.447
 118.235   -6.978    1.447
 118.824   -6.978    1.442
 119.412   -6.978    1.516
 120.000   -6.978    1.619
 120.588   -6.978    1.666
 121.176   -6.978    1.664
 121.765   -6.978    1.695
 122.353   -6.978    1.756
 122.941   -6.978    1.779
 123.529   -6.978    1.786
 124.118   -6.978    1.801
 124.706   -6.978    1.784
 125.294   -6.978    1.834
 125.882   -6.978    1.871
 126.471   -6.978    1.935
 127.059   -6.978    2.013
 127.647   -6.978    2.130
 128.235   -6.978    2.273
 128.824   -6.978    2.320
 129.412   -6.978    2.376
 130.000   -6.978    2.417
 130.588   -6.978    2.460
 131.176   -6.978    2.486
 131.765   -6.978    2.488
 132.353   -6.978    2.492
 132.941   -6.978    2.503
 133.529   -6.978    2.544
 134.118   -6.978    2.588
 134.706   -6.978    2.656
 135.294   -6.978    2.691
 135.882   -6.978    2.758
 136.471   -6.978    2.796
 137.059   -6.978    2.844
 137.647   -6.978    2.874
 138.235   -6.978    2.878
 138.824   -6.978    2.891
 139.412   -6.978    2.893
 140.000   -6.978    2.887
 140.588   -6.978    2.885
 141.176   -6.978    2.882
 141.765   -6.978    2.862
 142.353   -6.978    2.840
 142.941   -6.978    2.839
 143.529   -6.978    2.832
 144.118   -6.978    2.824
 144.706   -6.978    2.798
 145.294   -6.978    2.771
 145.882   -6.978    2.764
 146.471   -6.978    2.745
 147.059   -6.978    2.708
 147.647   -6.978    2.667
 148.235   -6.978    2.617
 148.824   -6.978    2.571
 149.412   -6.978    2.486
 150.000   -6.978    2.345
  80.000   -6.547    2.150
  80.588   -6.547    1.932
  81.176   -6.547    1.743
  81.765   -6.547    1.694
  82.353   -6.547    1.768
  82.941   -6.547    1.855
  83.529   -6.547    1.862
  84.118   -6.547    1.649
  84.706   -6.547    0.054
  85.294   -6.547   -3.000
  85.882   -6.547   -3.000
  86.471   -6.547   -3.000
  87.059   -6.547   -3.000
  87.647   -6.547   -3.000
  88.235   -6.547   -3.000
  88.824   -6.547   -3.000
  89.412   -6.547   -3.000
  90.000   -6.547   -3.000
  90.588   -6.547   -3.000
  91.176   -6.547   -3.000
  91.765   -6.547    0.567
  92.353   -6.547    0.855
  92.941   -6.547    1.071
  93.529   -6.547    1.262
  94.118   -6.547    1.401
  94.706   -6.547    1.524
  95.294   -6.547    1.596
  95.882   -6.547    1.671
  96.471   -6.547    1.684
  97.059   -6.547    1.695
  97.647   -6.547    1.700
  98.235   -6.547    1.676
